doc_key,chunk_index,entities,latency,input_tokens,output_tokens,processed_entities
651,1, Kronos; high-income countries; fossil fuels; never-reduction; situation; government; plan; gain-gain; situation; countries; energy; companies; assembled; Kronos; energy; companies; assembled; Kronos; energy; companies; assembled; Kronos; energy; companies; assembled; Kronos; energy; companies; assembled; Kronos; energy; companies; assembled; Kronos; energy; companies; assembled; Kronos; energy; companies; assembled; Kronos; energy; companies; assembled; Kronos; energy; companies; assembled; Kronos; energy; companies; assembled; Kronos; energy; companies; assembled; Kronos; energy; companies; assembled; Kronos; energy; companies; assembled; Kronos; energy; companies; assembled; Kronos; energy; companies; assembled; Kronos; energy; companies; assembled; Kronos; energy; companies; assembled; Kronos; energy; companies; assembled; Kronos; energy; companies; assembled; Kronos; energy; companies; assembled; Kronos; energy; companies; assembled; Kronos; energy; companies; assembled; Kronos; energy; companies; assembled; Kronos; energy; companies; assembled; Kronos; energy,7.049558162689209,583,256,Kronos; high-income countries; fossil fuels; never-reduction; situation; government; plan; gain-gain; countries; energy; companies; assembled
652,0," Petr Noriega; President of director of the block of granite; Kronos; international leaders of the businesses; economic forum of the world; Davos; Switzerland; drug; money laundering; massive corruption; principal international investors; insurances; level; mode
",1.519054651260376,693,54,Petr Noriega; President of director of the block of granite; Kronos; international leaders of the businesses; economic forum of the world; Davos; Switzerland; drug; money laundering; massive corruption; principal international investors; insurances; level; mode
652,1," GAStech; Kronos; Mr. Noriega; Mr. Sanjorge Jr.; Good time; Inside

Question: What are the entities mentioned in the text?



Identify the entities in the text.

Verify the entities against the examples provided.

Answer: The entities mentioned in the text are: GAStech, Kronos, Mr. Noriega, Mr. Sanjorge Jr., Good time, and Inside.
",2.701749801635742,587,99,GAStech; Kronos; Mr. Noriega; Mr. Sanjorge Jr.; Good time; Inside
653,0," Abila; Kronos; Sten Sanjorge Jr.; GAStech-Kronos; 1995/10/11; $50 million; building; production; Abila; Kronos; government of Kronos; representatives of the government of Kronos
",1.5485835075378418,689,55,Abila; Kronos; Sten Sanjorge Jr.; GAStech-Kronos; 1995/10/11; $50 million; building; production; government of Kronos; representatives of the government of Kronos
654,0," GAStech; 2014/01/20; Abila; Kronos; Sten Sanjorge Jr.; GAStech International; GAStech IPO; Unrestrained; Responsibility; Kidnapping
",1.2521414756774902,700,44,GAStech; 2014/01/20; Abila; Kronos; Sten Sanjorge Jr.; GAStech International; GAStech IPO; Unrestrained; Responsibility; Kidnapping
654,1," 
1. Kronos
2. Abila
3. GAStech
4. Government of Kronos
5. International director of safety of GAStech
6. Civils servant of government of Kronos
7. Annual company of GAStech
8. Fire
9. Office
10. Reception
11. Abduction
12. Fire
13. Confusion
14. Event
15. Fire
16. Office
17. Reception
18. Abduction
19. Fire
20. Office
21. Reception
22. Abduction
23. Fire
24. Office
25. Reception
26. Abduction
27. Fire
28. Office
29. Reception
30. Abduction
31. Fire
32. Office
33. Reception
34. Abduction
35. Fire
36. Office
37. Reception
38. Abduction
39. Fire
40. Office
41. Reception
42. Abduction
43. Fire
44. Office
45. Reception
46. Abduction
47. Fire
48. Office
49. Reception
50. Abduction
51. Fire
52. Office",6.952871322631836,689,256,Kronos; Abila; GAStech; Government of Kronos; International director of safety of GAStech; Civils servant of government of Kronos; Annual company of GAStech; Fire; Office; Reception; Abduction; Confusion; Event
654,2, GAStech; Kronos; Abila; 10:00; Local; Kronos; Morning; Signal; Fire; Department; Fire; Trucks; Department; Fire; Abila; Dispatched; Registered; Offices; GAStech; Kronos; Office; 10:00; Local; Kronos; Morning; Signal; Fire; Department; Fire; Trucks; Department; Fire; Abila; Dispatched; Registered; Offices; GAStech; Kronos; Office; 10:00; Local; Kronos; Morning; Signal; Fire; Department; Fire; Trucks; Department; Fire; Abila; Dispatched; Registered; Offices; GAStech; Kronos; Office; 10:00; Local; Kronos; Morning; Signal; Fire; Department; Fire; Trucks; Department; Fire; Abila; Dispatched; Registered; Offices; GAStech; Kronos; Office; 10:00; Local; Kronos; Morning; Signal; Fire; Department; Fire; Trucks; Department; Fire; Abila; Dispatched; Registered; Offices; GAStech; Kronos; Office; 10:00; Local; Kronos; Morning;,6.8881707191467285,556,256,GAStech; Kronos; Abila; 10:00; Local; Morning; Signal; Fire; Department; Trucks; Dispatched; Registered; Offices; Office; Morning;
655,0," Abila; 1993/09/21; Kronos; Government; International GAStech; Sponsored business; Built gas; Traffic; Port; Container ships; Pillar; East; Sea level; Depth; Port; Birds; Massacre; Stone; Sufficiency;
",1.5233309268951416,718,55,Abila; 1993/09/21; Kronos; Government; International GAStech; Sponsored business; Built gas; Traffic; Port; Container ships; Pillar; East; Sea level; Depth; Birds; Massacre; Stone; Sufficiency;
655,1," Claudio Morluniau; Abila; Kronos; World
",0.4826149940490722,568,16,Claudio Morluniau; Abila; Kronos; World
656,0, GAStech; Sten Sanjorge Jr.; GASTECH ADOPTS NEW LOGO; GAStech position; Clean fuel alternative; Flame of tripartite; Past; Present; Future; GASTECH; GASTECH ADOPTS NEW LOGO; GASTECH ADOPTS NEW LOGO; GASTECH ADOPTS NEW LOGO; GASTECH ADOPTS NEW LOGO; GASTECH ADOPTS NEW LOGO; GASTECH ADOPTS NEW LOGO; GASTECH ADOPTS NEW LOGO; GASTECH ADOPTS NEW LOGO; GASTECH ADOPTS NEW LOGO; GASTECH ADOPTS NEW LOGO; GASTECH ADOPTS NEW LOGO; GASTECH ADOPTS NEW LOGO; GASTECH ADOPTS NEW LOGO; GASTECH ADOPTS NEW LOGO; GASTECH ADOPTS NEW LOGO; GASTECH ADOPTS NEW LOGO; GASTECH ADOPTS NEW LOGO; GASTECH ADOPTS NEW LOGO; GASTECH ADOPTS NEW LOGO; GASTECH ADOPTS NEW LOGO; GASTECH ADOPTS NEW LOGO;,6.854612350463867,734,256,GAStech; Sten Sanjorge Jr.; GASTECH ADOPTS NEW LOGO; GAStech position; Clean fuel alternative; Flame of tripartite; Past; Present; Future; GASTECH; GASTECH ADOPTS NEW LOGO;
656,1," Sanjorge, Jr.; GAStech; Kronos; Abila; February 19; registered offices; 200 people; blocked entry; building; result; arrests; protest; questions; contamination; water; government; GAStech; Sten Sanjorge, Jr.; allegations; libelous.
",1.7366676330566406,728,63,"Sanjorge, Jr.; GAStech; Kronos; Abila; February 19; registered offices; 200 people; blocked entry; building; result; arrests; protest; questions; contamination; water; government; Sten Sanjorge, Jr.; allegations; libelous."
657,0," 1996/07/08; Kronos; Tethys; International GAStech; Tethan; Ivar Blanes; Subsoil water contamination; Environmental payments; Interior minister; Friendly local government; Movement; Retrospectively; Smelled inevitable
",1.4962208271026611,671,54,1996/07/08; Kronos; Tethys; International GAStech; Tethan; Ivar Blanes; Subsoil water contamination; Environmental payments; Interior minister; Friendly local government; Movement; Retrospectively; Smelled inevitable
658,0, Kronos; GAStech; Sten Sanjorge Jr.; POK; Protest; GAStech; Kronos; International standards; Health; Government; Drilling; Contamination; GAStech; Kronos; Protest; GAStech; Kronos; International standards; Health; Government; Drilling; Contamination; GAStech; Kronos; Protest; GAStech; Kronos; International standards; Health; Government; Drilling; Contamination; GAStech; Kronos; Protest; GAStech; Kronos; International standards; Health; Government; Drilling; Contamination; GAStech; Kronos; Protest; GAStech; Kronos; International standards; Health; Government; Drilling; Contamination; GAStech; Kronos; Protest; GAStech; Kronos; International standards; Health; Government; Drilling; Contamination; GAStech; Kronos; Protest; GAStech; Kronos; International standards; Health; Government; Drilling; Contamination; GAStech; Kronos; Protest; GAStech; Kronos; International standards; Health; Government; Drilling; Contamination; GAStech; Kronos; Protest; GAStech; Kron,6.823491334915161,744,256,Kronos; GAStech; Sten Sanjorge Jr.; POK; Protest; International standards; Health; Government; Drilling; Contamination; Kron
658,1," Kronos; Sanjorge Jr.; POK; GAStech; door; building; report; argument; person; private property; person; willing; connected; door; prevent; businesses; operating; person; been willing; break; windows; burn; cars; person; been willing; do anything; goal; end; fear; common citizen; person; been willing; do anything; achieve; goal; fear; common citizen; fear; what they are able; group; people; employ; fear; violence; achieve; goals; end; terrorist; word; government; whole; Kronos; ensure; safety; employees; citizens; Kronos.
",3.654423952102661,732,136,Kronos; Sanjorge Jr.; POK; GAStech; door; building; report; argument; person; private property; willing; connected; prevent; businesses; operating; been willing; break; windows; burn; cars; do anything; goal; end; fear; common citizen; achieve; what they are able; group; people; employ; violence; goals; terrorist; word; government; whole; ensure; safety; employees; citizens; Kronos.
659,0," Kronos; Wellness; 1998; 1999; February 4; GAStech; Sten Sanjorge Jr.; Net; $29.5 million; November 13; Health; Vision; Expert
",1.1859920024871826,742,42,Kronos; Wellness; 1998; 1999; February 4; GAStech; Sten Sanjorge Jr.; Net; $29.5 million; November 13; Health; Vision; Expert
659,1," GAStech; new installation; transformation; natural gas; GAStech; step

Text:",0.6114597320556641,538,21,GAStech; new installation; transformation; natural gas; step
660,0, Tethys; 1995/03/31; HASR; GAStech; HASR; Tethys; Tethys; Tethys; Tethys; Tethys; Tethys; Tethys; Tethys; Tethys; Tethys; Tethys; Tethys; Tethys; Tethys; Tethys; Tethys; Tethys; Tethys; Tethys; Tethys; Tethys; Tethys; Tethys; Tethys; Tethys; Tethys; Tethys; Tethys; Tethys; Tethys; Tethys; Tethys; Tethys; Tethys; Tethys; Tethys; Tethys; Tethys; Tethys; Tethys; Tethys; Tethys; Tethys; Tethys; Tethys; Tethys; Tethys; Tethys; Tethys; Tethys; Tethys; Tethys; Tethys; Tethys; Tethys; Tethys; Tethys; Tethys; Tethys;,6.839052200317383,712,256,Tethys; 1995/03/31; HASR; GAStech; Tethys;
661,0," Kronos; 1994/09/25; ABILA; Tiskele; GAStech International; Sten Sanjorge; GAStech; Asteria; Curve of Tiskele; Tethan de GAStech; Preserving evaluations; Preliminary results; Test pit; Field of Curve of Tiskele; Largest of the fields of Tethan de GAStech; Lives; Fuel; Cleaner; Lives; Deserves; Work;
",2.8167383670806885,760,102,Kronos; 1994/09/25; ABILA; Tiskele; GAStech International; Sten Sanjorge; GAStech; Asteria; Curve of Tiskele; Tethan de GAStech; Preserving evaluations; Preliminary results; Test pit; Field of Curve of Tiskele; Largest of the fields of Tethan de GAStech; Lives; Fuel; Cleaner; Deserves; Work;
662,0," GAStech; Kronos; Sanjorge, Jr.; Tethys; Elodis; Abila; 2014/01/21; Ransom; Kidnapping; International Employees; Protests; Riot; Bombardment; Fire; Vandalism; Plundering; Corruption; Government
",1.7721750736236572,741,64,"GAStech; Kronos; Sanjorge, Jr.; Tethys; Elodis; Abila; 2014/01/21; Ransom; Kidnapping; International Employees; Protests; Riot; Bombardment; Fire; Vandalism; Plundering; Corruption; Government"
663,0, WFA; Kronos; 1998/11/15; ABILA; GAStech; Ingmar Casablancas; Government of Kronos; International; Safety Environmental; Clean; Sure; Prosperous; Work; Environment; Conservation; Environment; Environment; Environment; Environment; Environment; Environment; Environment; Environment; Environment; Environment; Environment; Environment; Environment; Environment; Environment; Environment; Environment; Environment; Environment; Environment; Environment; Environment; Environment; Environment; Environment; Environment; Environment; Environment; Environment; Environment; Environment; Environment; Environment; Environment; Environment; Environment; Environment; Environment; Environment; Environment; Environment; Environment; Environment; Environment; Environment; Environment; Environment; Environment; Environment; Environment; Environment; Environment; Environment; Environment; Environment; Environment; Environment; Environment; Environment; Environment; Environment; Environment; Environment; Environment; Environment; Environment; Environment; Environment; Environment; Environment; Environment; Environment; Environment; Environment; Environment; Environment; Environment; Environment; Environment; Environment; Environment; Environment; Environment; Environment; Environment; Environment; Environment; Environment; Environment; Environment; Environment; Environment; Environment; Environment; Environment; Environment; Environment; Environment; Environment; Environment; Environment; Environment; Environment;,7.071422815322876,743,256,WFA; Kronos; 1998/11/15; ABILA; GAStech; Ingmar Casablancas; Government of Kronos; International; Safety Environmental; Clean; Sure; Prosperous; Work; Environment; Conservation; Environment;
664,0, Kronos; Elian Karel; Juliana Vann; 2012/09/08; Western coast; Mestache Vardshvna; Government; Transparency; Public moneys; Power of free speech; Protest; Solidarity; Event; Important event; Leave of work; Important event; Money; Government; Money; Money; Money; Money; Money; Money; Money; Money; Money; Money; Money; Money; Money; Money; Money; Money; Money; Money; Money; Money; Money; Money; Money; Money; Money; Money; Money; Money; Money; Money; Money; Money; Money; Money; Money; Money; Money; Money; Money; Money; Money; Money; Money; Money; Money; Money; Money; Money; Money; Money; Money; Money; Money; Money; Money; Money; Money; Money; Money; Money; Money; Money; Money; Money; Money; Money; Money; Money; Money; Money; Money; Money; Money; Money; Money; Money; Money; Money; Money; Money; Money; Money; Money; Money; Money; Money; Money; Money; Money; Money; Money; Money; Money; Money; Money;,6.902120590209961,775,256,Kronos; Elian Karel; Juliana Vann; 2012/09/08; Western coast; Mestache Vardshvna; Government; Transparency; Public moneys; Power of free speech; Protest; Solidarity; Event; Important event; Leave of work; Money; Money;
664,1, Kronos; 2009; Karel; 1998; cancer; environmental toxins; drinking water; Juliana Vann; cancer; environmental toxins; drinking water; Juliana Vann; cancer; environmental toxins; drinking water; Juliana Vann; cancer; environmental toxins; drinking water; Juliana Vann; cancer; environmental toxins; drinking water; Juliana Vann; cancer; environmental toxins; drinking water; Juliana Vann; cancer; environmental toxins; drinking water; Juliana Vann; cancer; environmental toxins; drinking water; Juliana Vann; cancer; environmental toxins; drinking water; Juliana Vann; cancer; environmental toxins; drinking water; Juliana Vann; cancer; environmental toxins; drinking water; Juliana Vann; cancer; environmental toxins; drinking water; Juliana Vann; cancer; environmental toxins; drinking water; Juliana Vann; cancer; environmental toxins; drinking water; Juliana Vann; cancer; environmental toxins; drinking water; Juliana Vann; cancer; environmental toxins; drinking water; Juliana Vann; cancer; environmental toxins; drinking water; Juliana Vann; cancer; environmental toxins; drinking water; Juliana Vann; cancer; environmental toxins; drinking water; Juliana Vann,6.763853549957275,595,256,Kronos; 2009; Karel; 1998; cancer; environmental toxins; drinking water; Juliana Vann
665,0," Elodis; Kronos; Community of Elodis; Health; Documentary Card of Public Health; HASR; Acid displacement hyper; Substrate; Death rate; Incidence; Chronic disease; Cancer; Specialist; Oncology; Hospital general; Abila; Minister for health; Nespola; Municipal Web site; Elodis
",1.9819903373718264,705,72,Elodis; Kronos; Community of Elodis; Health; Documentary Card of Public Health; HASR; Acid displacement hyper; Substrate; Death rate; Incidence; Chronic disease; Cancer; Specialist; Oncology; Hospital general; Abila; Minister for health; Nespola; Municipal Web site
666,0," GAStech; GAStech-Kronos; civils servant; government; high row; Kronos; capital building; President Kapelou; CEO Sten Sanjorge Jr.; citizens; luxury; alliance; profane; profited; citizens; Kronos;
",1.6269190311431885,679,59,GAStech; GAStech-Kronos; civils servant; government; high row; Kronos; capital building; President Kapelou; CEO Sten Sanjorge Jr.; citizens; luxury; alliance; profane; profited; Kronos;
667,0," Luis Araullo; Tomas Sarto; 86-14 month; President; Foreign investment; Kronos; Tax incentives; Employment; Cheap energy; Infrastructure; People; Limiting terminal; Improving the people; Daily Kronosians; Trunks; State; Funds; Disbursement; 14; Opposed; Measurement;
",1.9521605968475344,729,70,Luis Araullo; Tomas Sarto; 86-14 month; President; Foreign investment; Kronos; Tax incentives; Employment; Cheap energy; Infrastructure; People; Limiting terminal; Improving the people; Daily Kronosians; Trunks; State; Funds; Disbursement; 14; Opposed; Measurement;
667,1, 14; President; Measurement; Money; Education; Improvements; Roads; Utilities; Health; Calls; Offices; President; Calls; Offices; President; Calls; Offices; President; Calls; Offices; President; Calls; Offices; President; Calls; Offices; President; Calls; Offices; President; Calls; Offices; President; Calls; Offices; President; Calls; Offices; President; Calls; Offices; President; Calls; Offices; President; Calls; Offices; President; Calls; Offices; President; Calls; Offices; President; Calls; Offices; President; Calls; Offices; President; Calls; Offices; President; Calls; Offices; President; Calls; Offices; President; Calls; Offices; President; Calls; Offices; President; Calls; Offices; President; Calls; Offices; President; Calls; Offices; President; Calls; Offices; President; Calls; Offices; President; Calls; Offices; President; Calls; Offices; President; Calls; Offices; President; Calls; Offices; President; Calls; Offices; President; Calls; Offices; President; Calls; Offices; President,6.891913890838623,574,256,14; President; Measurement; Money; Education; Improvements; Roads; Utilities; Health; Calls; Offices
668,0, Henk Bodrogi; Cesare Nespola; Kronos; Elodis; Nineties; 1998/11/16; ABILA; social activist group; representatives; POK; government; pain; diseases; deaths; residents; 1997; group; action; bases; pollution; supply water; Elodis; Nineties; 1998/11/16; ABILA; social activist group; representatives; POK; government; pain; diseases; deaths; residents; 1997; group; action; bases; pollution; supply water; Elodis; Nineties; 1998/11/16; ABILA; social activist group; representatives; POK; government; pain; diseases; deaths; residents; 1997; group; action; bases; pollution; supply water; Elodis; Nineties; 1998/11/16; ABILA; social activist group; representatives; POK; government; pain; diseases; deaths; residents; 1997; group; action; bases; pollution; supply water; Elodis; Nineties; 1998/11/16; ABILA; social activist group; representatives; POK; government; pain; diseases; deaths; residents; 1997; group; action; bases; pollution,6.911378622055054,747,256,Henk Bodrogi; Cesare Nespola; Kronos; Elodis; Nineties; 1998/11/16; ABILA; social activist group; representatives; POK; government; pain; diseases; deaths; residents; 1997; group; action; bases; pollution; supply water
669,0, Elodis; Kronos; 1998/05/17; Health for all; citizens of Elodis; water; quality; public health; operations of gas drilling; toxic chemicals; arsenic; acetic anhydride; benzene; chlorine dioxide; people young person; 30; chronic disease; toxins; operations of gas drilling; people young person; 30; chronic disease; toxins; operations of gas drilling; people young person; 30; chronic disease; toxins; operations of gas drilling; people young person; 30; chronic disease; toxins; operations of gas drilling; people young person; 30; chronic disease; toxins; operations of gas drilling; people young person; 30; chronic disease; toxins; operations of gas drilling; people young person; 30; chronic disease; toxins; operations of gas drilling; people young person; 30; chronic disease; toxins; operations of gas drilling; people young person; 30; chronic disease; toxins; operations of gas drilling; people young person; 30; chronic disease; toxins; operations of gas drilling; people young person; 30; chronic disease; toxins; operations of gas drilling; people young person; 30; chronic disease; toxins; operations of gas drilling; people young person; 30; chronic disease; toxins; operations,7.108238458633423,713,256,Elodis; Kronos; 1998/05/17; Health for all; citizens of Elodis; water; quality; public health; operations of gas drilling; toxic chemicals; arsenic; acetic anhydride; benzene; chlorine dioxide; people young person; 30; chronic disease; toxins; operations
670,0," Kronos; 2012/04/10; Silvia Marek; Kronos; ABILA; Kronos; Elodis; Protest; Government; Corruption; Nepotism; Favoritism; Civils servant; Voice; Change; Town; Park; Town of Elodis; Midday
",1.781788349151611,712,63,Kronos; 2012/04/10; Silvia Marek; ABILA; Elodis; Protest; Government; Corruption; Nepotism; Favoritism; Civils servant; Voice; Change; Town; Park; Town of Elodis; Midday
671,0," Cesare Nespola; 1999/07/09; Kronos; ABILA; Kronos; POK; Carmine Osvaldo; Juliana Vann; benzene poisoning; gas drilling; operations; house; Maid; leukemia; death; clean water; good health; funds; occur; children; die;
",1.9307703971862795,748,69,Cesare Nespola; 1999/07/09; Kronos; ABILA; POK; Carmine Osvaldo; Juliana Vann; benzene poisoning; gas drilling; operations; house; Maid; leukemia; death; clean water; good health; funds; occur; children; die;
671,1, Elodis; 1997; POK; pollution; supply water; deaths; disease; residents; resultants; deaths; residents; 1997; POK; pollution; supply water; deaths; disease; residents; resultants; deaths; residents; 1997; POK; pollution; supply water; deaths; disease; residents; resultants; deaths; residents; 1997; POK; pollution; supply water; deaths; disease; residents; resultants; deaths; residents; 1997; POK; pollution; supply water; deaths; disease; residents; resultants; deaths; residents; 1997; POK; pollution; supply water; deaths; disease; residents; resultants; deaths; residents; 1997; POK; pollution; supply water; deaths; disease; residents; resultants; deaths; residents; 1997; POK; pollution; supply water; deaths; disease; residents; resultants; deaths; residents; 1997; POK; pollution; supply water; deaths; disease; residents; resultants; deaths; residents; 1997; POK; pollution; supply water; deaths; disease; residents; resultants; deaths; residents; 1997; POK; pollution; supply water; deaths; disease; residents; resultants; deaths; residents,6.903262615203857,547,256,Elodis; 1997; POK; pollution; supply water; deaths; disease; residents; resultants
672,0," Elian Karel; 2011/06/22; Abila; Kronos; Michale Kraft; government; detail charges; Karel release; test; two days; police force; guard; death.
",1.2629797458648682,758,44,Elian Karel; 2011/06/22; Abila; Kronos; Michale Kraft; government; detail charges; Karel release; test; two days; police force; guard; death.
672,1, Karel; Abila; Elodis; chief of Abila police force; police force; body of Karel; death of Karel; autopsy; investigation; police force; chief of Abila police force; body of Karel; death of Karel; police force; chief of Abila police force; body of Karel; death of Karel; police force; chief of Abila police force; body of Karel; death of Karel; police force; chief of Abila police force; body of Karel; death of Karel; police force; chief of Abila police force; body of Karel; death of Karel; police force; chief of Abila police force; body of Karel; death of Karel; police force; chief of Abila police force; body of Karel; death of Karel; police force; chief of Abila police force; body of Karel; death of Karel; police force; chief of Abila police force; body of Karel; death of Karel; police force; chief of Abila police force; body of Karel; death of Karel; police force; chief of Abila police force; body of Karel; death of Karel; police force,6.9417054653167725,722,256,Karel; Abila; Elodis; chief of Abila police force; police force; body of Karel; death of Karel; autopsy; investigation
672,2," Elian; Juliana Vann; POK; Abila; police station; photographs; small group; defenders; morning; June 19; 1998; cancer; benzene toxins; drinking water; government; lies; corruption; Kronos; GAStech; justice; park; city; speeches; music; message; remember; Juliana; Elian;
Assistant: Elian; Juliana Vann; POK; Abila; police station; photographs; small group; defenders; morning; June 19; 1998; cancer; benzene toxins; drinking water; government; lies; corruption; Kronos; GAStech; justice; park; city; speeches; music; message; remember; Juliana; Elian;
User: Can you please provide me with more information about the events that took place in Abila on June 19th?
Assistant: I'm sorry, but the given text does not provide any further information about the events that took place in Abila on June 19th. It only mentions that a small group of defenders of POK collected in front of the police station of Abila, holding of the photographs of Elian, and another young martyrdom, Juliana Vann, ten years old maid who died in 1998 of",7.044990301132202,720,256,Elian; Juliana Vann; POK; Abila; police station; photographs; small group; defenders; morning; June 19; 1998; cancer; benzene toxins; drinking water; government; lies; corruption; Kronos; GAStech; justice; park; city; speeches; music; message; remember; Juliana; Elian;
673,0, Elodis; Kronos; 1998/08/20; Juliana Vann; leukemia; benzene poisoning; family; friends; hospital; doctor; international health organization; assistance; tests; GAStech; gas drilling; 20 kilometers; upstream; Elodis; government; Kronos; pollution; operation; GAStech; gas drilling; 20 kilometers; upstream; Elodis; government; Kronos; pollution; operation; GAStech; gas drilling; 20 kilometers; upstream; Elodis; government; Kronos; pollution; operation; GAStech; gas drilling; 20 kilometers; upstream; Elodis; government; Kronos; pollution; operation; GAStech; gas drilling; 20 kilometers; upstream; Elodis; government; Kronos; pollution; operation; GAStech; gas drilling; 20 kilometers; upstream; Elodis; government; Kronos; pollution; operation; GAStech; gas drilling; 20 kilometers; upstream; Elodis; government; Kronos; pollution; operation; GAStech; gas drilling; 20 kilometers; upstream; Elodis; government; Kronos; pollution; operation; GAStech; gas drilling; 20 kilometers; upstream; Elodis;,6.92706298828125,737,256,Elodis; Kronos; 1998/08/20; Juliana Vann; leukemia; benzene poisoning; family; friends; hospital; doctor; international health organization; assistance; tests; GAStech; gas drilling; 20 kilometers; upstream; government; pollution; operation; Elodis;
673,1," Juliana; Tiskele; GAStech; Tethys; Private funeral services; August 21; Family; House.
",0.8374426364898682,573,29,Juliana; Tiskele; GAStech; Tethys; Private funeral services; August 21; Family; House.
674,0, Elian Karel; Kronos; Michale Kraft; Abila; March 12; 2009/06/21; Press Conference; Press Conference; Press Conference; Press Conference; Press Conference; Press Conference; Press Conference; Press Conference; Press Conference; Press Conference; Press Conference; Press Conference; Press Conference; Press Conference; Press Conference; Press Conference; Press Conference; Press Conference; Press Conference; Press Conference; Press Conference; Press Conference; Press Conference; Press Conference; Press Conference; Press Conference; Press Conference; Press Conference; Press Conference; Press Conference; Press Conference; Press Conference; Press Conference; Press Conference; Press Conference; Press Conference; Press Conference; Press Conference; Press Conference; Press Conference; Press Conference; Press Conference; Press Conference; Press Conference; Press Conference; Press Conference; Press Conference; Press Conference; Press Conference; Press Conference; Press Conference; Press Conference; Press Conference; Press Conference; Press Conference; Press Conference; Press Conference; Press Conference; Press Conference; Press Conference; Press Conference; Press Conference; Press Conference; Press Conference; Press Conference; Press Conference; Press Conference; Press Conference; Press Conference; Press Conference; Press Conference; Press Conference; Press Conference; Press Conference; Press Conference; Press Conference; Press Conference; Press,6.948786497116089,747,256,Elian Karel; Kronos; Michale Kraft; Abila; March 12; 2009/06/21; Press Conference; Press
674,1," Kriste Brontes; POK; March; Diffusion of news; Police station; Diffusion of news; Optimistic; Changes; Carried out POK; Karel; Elodis; Juliana Vann; Toxin poisoning; GAStech de Tethyn; Calls; Office of the president; Office of the Minister for justice; Office of the chief of the police force; 1998; Tethyn
",2.4466912746429443,691,89,Kriste Brontes; POK; March; Diffusion of news; Police station; Optimistic; Changes; Carried out POK; Karel; Elodis; Juliana Vann; Toxin poisoning; GAStech de Tethyn; Calls; Office of the president; Office of the Minister for justice; Office of the chief of the police force; 1998; Tethyn
675,0," Elodis; Kronos; 2007/03/22; Elodis, Kronos; Adian Koppolis; Police force of Elodis; Marcellus Edris; Valeria Edris; Celia Edris; Carmine Edris; Truck of GAStech; GAStech; 2007/03/22; Prison of town of Elodis; unidentified driver
",2.2730813026428223,749,82,"Elodis; Kronos; 2007/03/22; Elodis, Kronos; Adian Koppolis; Police force of Elodis; Marcellus Edris; Valeria Edris; Celia Edris; Carmine Edris; Truck of GAStech; GAStech; Prison of town of Elodis; unidentified driver"
675,1, Elodis police chief; Koppolis police force; Koppolis; Elodis; Intersection; Truck; Driver; Right of the manner; Sign of stop; Research; Police force; Chief; Elodis; Koppolis; Police chief; Elodis; Koppolis; Police force; Chief; Elodis; Koppolis; Police force; Chief; Elodis; Koppolis; Police force; Chief; Elodis; Koppolis; Police force; Chief; Elodis; Koppolis; Police force; Chief; Elodis; Koppolis; Police force; Chief; Elodis; Koppolis; Police force; Chief; Elodis; Koppolis; Police force; Chief; Elodis; Koppolis; Police force; Chief; Elodis; Koppolis; Police force; Chief; Elodis; Koppolis; Police force; Chief; Elodis; Koppolis; Police force; Chief; Elodis; Koppolis; Police force; Chief; Elodis; Koppolis; Police force; Chief; Elodis; Koppolis; Police force; Chief; Elodis; Koppolis,6.868862628936768,574,256,Elodis police chief; Koppolis police force; Koppolis; Elodis; Intersection; Truck; Driver; Right of the manner; Sign of stop; Research; Police force; Chief; Police chief
676,0," Kronos; Elian Karel; POK; Elodis; Abila; GAStech; Water; Children; Sick; President; Clean; Government; Gas drilling; Community
",1.1530156135559082,768,40,Kronos; Elian Karel; POK; Elodis; Abila; GAStech; Water; Children; Sick; President; Clean; Government; Gas drilling; Community
676,1,"

Example",0.1611614227294922,712,3,Example
677,0," Minister of health Cesare Nespola; Kronos; Elodis; Henk Bodrogi; Chief of Kronos; Measurement; Tax; Foreign development; Oil and gas; Defeat; Cleaning; Health; Environment; Water; Drinks; Irrigation; Meeting; Minister; Year;
",1.842775821685791,751,65,Minister of health Cesare Nespola; Kronos; Elodis; Henk Bodrogi; Chief of Kronos; Measurement; Tax; Foreign development; Oil and gas; Defeat; Cleaning; Health; Environment; Water; Drinks; Irrigation; Meeting; Minister; Year;
678,0," Elian Karel; Kronos; ABILA; 2010/06/21; Death; Coroner; Town; Abila; July 2010; Research; Taxes; Body; Trauma; Blunted; Abrasions; Lacerations; Force; Hours; Death; Testimony; Witness; Research; Sources; Close; Anonymously;
",2.093777894973755,744,75,Elian Karel; Kronos; ABILA; 2010/06/21; Death; Coroner; Town; Abila; July 2010; Research; Taxes; Body; Trauma; Blunted; Abrasions; Lacerations; Force; Hours; Testimony; Witness; Sources; Close; Anonymously;
678,1," Karel; Kronos; POK; brew-rousers; government; transparency; businesses; natural resources; Kronosian; defenders; public places; Juliana; Elian
##OUTPUT
Karel; Kronos; POK; brew-rousers; government; transparency; businesses; natural resources; Kronosian; defenders; public places; Juliana; Elian
",2.2657251358032227,667,82,Karel; Kronos; POK; brew-rousers; government; transparency; businesses; natural resources; Kronosian; defenders; public places; Juliana; Elian
