doc_type,chunk_idx,entities,latency,input_tokens,output_tokens,article_name
news_article,16,Sten Sanjorge; The Continent; Kronos; 2013/11/13; Shawn Pastorini; Abilia; Abila; Terek Kamal; The Times; GAStech; Tethys,2.338871717453003,1065,45,The Continent
news_article,17,Abila; GAStech; Kronos; Dorel Kapelou II; government,1.1766726970672607,708,19,The Continent
news_article,0,"The Explainer; 2014/01/19; ABILA; Kronos; Sten Sanjorge, Jr; GAStech; Haneson Ngohebo; Blog; IPO; 2000/08/18; Tiskele; GAStech International; Elodis; 2014/01/20; Vann; POK",3.448054075241089,1173,76,The Explainer
news_article,1,Vann; GAStech; POK; Elodis; Abila; 6 hours; 14; the press; the police; the government,1.5254883766174316,737,32,The Explainer
news_article,2,"The Explainer; DRYING PAPER OF THE HALTING OF THE POLICE OF KRONOS; ABILA; 2011/11/23; AWELON, CYNTHE; 3/20/1981; BLUMIAU, WILLEM; 2/15/1995; BODROGI, CARMÍN; 12/1/1993; COARDA, SEVE; 5/13/1979; CUSEMA, BRITA; 1/7/1992; DUNNA, THAD; 9/20/1974; GUDENZ, KEL; 7/2/1995; HOLANDE, ANDA; 3/26/1981; KIBALIAU, IYAN; 4/3/1994; MORDECAI, FRANCISCO; 3/17/1971; PEAIRS, MELSHA; 8/31/1952; SALANIAU, FERDINAND; 2/17/1982; THE THREATS PUBLISHED BY POK; 2012/03/09; Kronos; Vincent Kapelou",10.302953004837036,1490,256,The Explainer
news_article,3,"The Explainer; POK; Kapelou; 2013/12/17; ABILA, Kronos; La Paz; Carman de Adrien; 2012/08/24; Elian Karel; protectors of Kronos; 1997; Elodis; health for all (WFA); GAStech Tiskele; 1998; benzene; tolueno; xylene; barium; chromium; lead; selenium",3.78510046005249,1151,97,The Explainer
news_article,4,1998; WFA; Elodis; benzene; arsenic; tolueno; xylene; barium; chromium; lead; selenium; GAStech; POK; Julian Vann; Kronos; Literature; Elian Karel; 2009; Jeroen Karel; Abila; June 19; 2011; The Explainer; THE ABILA AIRPORT TODAY CONFIRMS TWO JETS DEPRIVED TO THE LEFT; 2014/01/20; ABILA; Ravi Danisliau; 12:30,5.193246364593506,1131,119,The Explainer
news_article,5,Danisliau; Kronos; Rome; Italy; Abila; GAStech; The Explainer; 2010/06/14; Elian Karel; Protectors of Kronos (POK); 19 of June; Hagar Awelon; Siopa de Abila; Government of Kronos; 2009/02/20,3.4132816791534424,1128,73,The Explainer
news_article,6,The Explainer; GAStech; 2009/02/20; Abila; Kronos; Carman Adrien; POK; 2007/04/11; Elodis; Rufus Drymiau; Valeria Edris; Celia Edris; Marcellus Edris; Carmine Edris; Abila Hospital,3.577721118927002,1107,72,The Explainer
news_article,7,Abila; GAStech; The Explainer; 2010/10/04; Kronos; Dorel Kapelou II; Kronesian; Democratic Party of Kronos; Ren Touvi; Organization of the Business and the Party of the Unions; Party of the Industrialists of Kronos; General Assembly; 2009/06/22; Elian Karel; Protector of the Activist of Kronos (POK); Siopa; Julian; Elodis; 1998,4.764312982559204,1141,104,The Explainer
news_article,8,Kronos; The Explainer; 2014/01/20; ABILA; GAStech; Tethys; Sten Sanjorge; Edvard Vann; Abila; 20 of January; The Explainer; 1998/11/17; ELODIS; Water For All (WFA); Elodis,3.1483185291290283,1134,72,The Explainer
news_article,9,WFA; Kronos; GAStech; Tethys; benzene; arsenic; tolueno; xylene; barium; chromium; lead; selenium; Elodis; The Explainer; 2005/09/26; ELODIS; Protectors of Kronos (POK); Tiskele; Rufus Drymiau; 2011/07/28; ABILA,3.375969409942627,1136,85,The Explainer
news_article,10,Rufus Drymiau; POK; Siopa; Emilio; The Explainer; 2011/05/16; ABILA; Kronos; Middle East; Africa; Europe; 2009/03/13; Elian Karel; protectors of Kronos; Michale Kraft; Carman Adrien,103.00275230407716,1130,68,The Explainer
news_article,11,"Carman Adrien; Kraft; GAStech; Kronos; Karel; Sten Sanjorge, Jr; The Explainer; Haneson Ngohebo; 2014/01/20; ABILA; Miriam Avila; 16 of December of 2013; IPO; $1,96 billion; $327,25 million; $96,25 million; Ingrid Barranco; Ada Campo-Corrente; Orhan Strum; Willem Vasco-Pais; $38,5 million; Tethys; 5 million cubic meters; 2010/06/22; POK",6.336091995239258,1130,131,The Explainer
news_article,12,Kronos; Abila; The Explainer; Elodis; 1997/10/16; GAStech; Tiskele; The Government; International Kronos,1.882256031036377,1074,37,The Explainer
news_article,13,Kronos; Elodis; The Explainer; KIDNAPPING IN THE GASTECH HEADQUARTERS; 2014/01/20; ABILA; GAStech; POSSIBLE CONTAMINATION IN ELODIS; 1997/04/25; Tiskele; GAStech International; VICTORY OF THE COLLAPSE FOR PRESIDENT KAPELOU; 2000/10/03; Dorel Kapelou II; Araullo; Luis,4.392789125442505,1127,104,The Explainer
news_article,14,Kronos; Dorel Kapelou II; Luis Araullo; October 1; Anterior; Kapelou,1.1874346733093262,689,26,The Explainer
news_article,0,The General Post; 2014/01/20; Abila; Kronos; GAStech; Sten Sanjorge; GAStech IPO; Edvard Vann; Avila; January 20; The General Post; GDP; 2000/01/17; gross internal product; fourth trimester of 1999; office of the economy; 5th year,4.120638370513916,1114,80,The General Post
news_article,1,"GAStech; Kronos; The General Post; 1994/09/25; ABILA; Tiskele; Sten Sanjorge Jr.; Asteria; Tethan; 2013/12/18; CENTRUM; Tethys; Sten Sanjorge Sr.; 1961; Beatriz Fluss; Hank Fluss; $1.96 billion; $1.27 billion; $327.25 million; $96.25 million; Ingrid Barranco; Ada Campo-Corrente; Orhan Strum; Willem Vasco-Pais; $38,5 million",4.72033166885376,1166,128,The General Post
news_article,2,"Willem Vasco-Pais; $38,5 million; The General Post; SANJORGE JR CONDEMNS POK LIKE TERRORISTS; 2009/02/22; CENTRUM; Tethys; Sten Sanjorge; Jr; GASTech; Kronos; POK; GAStech - Kronos; 200 people; GAStech; Ten; SITE OF THE CURVE OF TISKELE OF ROCKS GASTECH OF THE EXPLOSION; 2000/08/16; ABILA; Kronos; Rebecca Cato; 3 in the morning of Sunday; Elodis; Avila; GAStech Tiskele.",4.856599569320679,1153,144,The General Post
news_article,3,Elodis; Kronos; Avila; GAStech Tiskele; GAStech; Sten Sanjorge Jr; Mrs. Cato; Rebecca Cato; The General Post; 1999/02/20; Centrum; Tethys; GAStech international; 1998; $110 million; 4 of February; Wellness for all; $29.5 million; 13 of November; Kronos government,3.706130743026733,1078,92,The General Post
news_article,4,Sanjorge Jr; 13 of November; Kronos; GAStech; The General Post; HEALTH FOR ALL (WFA) BURSTS GASTECH AND KRONOS GOVT; 1998/11/14; ABILA; health for all (WFA); Ingmar Casablancas; JR OF SANJORGE THAT TAKES TO GASTECH THE PUBLIC INTERNATIONAL; 2013/09/04; CENTRUM; Tethys; 52 years; Sten Sanjorge Jr; Sten Sanjorge Sr.; $3.75 billion; PREOCCUPATIONS OF THE INVESTMENT OF BUSINESS IN KRONOS; 2010/12/18; DAVOS; Switzerland; economic forum in Davos; Switzerland of the world.,6.785871744155884,1098,165,The General Post
news_article,5,Petr Noriega; Kronos; GAStech; Mr. Sanjorge Jr; The General Post; 1994/02/18; Centrum; Tethys; Sten Sanjorge Sr.; 1961; Willem Gracias; Ingrid Sanjorge; Sten Sanjorge Jr.; 2003/05/19; Hank Fluss; 1963,3.385314464569092,1165,83,The General Post
news_article,6,"Sanjorge; GAStech; Hank Fluss; 1963; Tethys; Kronos; Hank Fluss, Jr.; Sten Sanjorge; Beatriz; The General Post; 2014/01/21; ABILA; Sten Sanjorge, Jr.; Elodis; Avila; 1998; The General Post; 1995/10/12; GAStech-Kronos; Abila; 50 million Dollars",4.208367586135864,1159,98,The General Post
news_article,7,"50 million Dollars; GAStech; Abila; Sanjorge; Kronos; The General Post; THE IMPROVEMENTS NEEDED FOR THE DEEP PORT OF ABILA; 1993/09/21; International GAStech; $300 million; Claudius Morluniau; GASTECH CHANGES OF POSITION THE CENTRUM TO KRONOS; 1996/07/08; CENTRUM, Tethys; Mediterranean; Earth; Ivar Blanes; GASTECH ADOPTS NEW STANDARD; 2009/05/17; Sten Sanjorge Jr.",5.035090208053589,1130,129,The General Post
news_article,8,Sanjorge; GAStech; Kronos; 19 of February; Abila; Sten Sanjorge Jr; The General Post; 1992/12/13; Europe; United States; The Kronos Government; The Foreign Investment,2.284266710281372,1101,51,The General Post
news_article,9,Kronos; Tethys; The General Post; TECHNIQUE THAT IT PERFORATES PROHIBITED IN TETHYS; 1995/04/01; CENTRUM; GAStech; 1974; Sten Sanjorge Jr,2.63151216506958,837,55,The General Post
news_article,0,The Guide; POK; GAStech; 2014/01/20; ABILA; Kronos; Abila; Edvard Vann; Department of the Interior; Centrum; Tethys; ministry of Tethys; 2009/06/21; protectors the movement of Kronos; Elian Karel; Siopa; president Kapelou,3.828758478164673,1101,78,The Guide
news_article,1,"The Guide; POK; 2013/06/22; ABILA, Kronos; Capitol; Elian Karel; Julian Vann; Dorel Kapelou; Tethys; GAStech; 2012/06/23; Elodis",2.826664924621582,1083,57,The Guide
news_article,2,President Kapelou; Elodis; POK; The Guide; 2011/07/28; ABILA; Kronos; Rufus Drymiau; 2009/03/13; Elian Karel; activist of Kronos; Michale Kraft; Carman Adrien; 2001/03/18; General Assembly; Minister of the health Will stop Nespola,3.6894936561584473,1133,82,The Guide
news_article,3,ABILA; Kronos; Cesare Nespola; The Guide; Minister Nespola; 1999/07/04; president Kapelou; General Hospital of Abila; 2001/09/01; Tiskele; GAStech; protectors of Kronos; Julian Vann; 1998,2.4055988788604736,1111,68,The Guide
news_article,4,Protestors; Kronos; Carmine Gurganus; The Guide; 1998/11/10; ABILA; Will stop Nespola; Tiskele; Elodis; Tethys; Dr Ronald Gerard; general hospital of Abila; 2001/06/16; Cesare Nespola; Araullo; Kapelou; Vincent Kapelou; fossil fuels; government; health; contamination; economic development; disease; medicine; oncologist; heart attack; president; cabinet; administration,4.685971021652222,1113,108,The Guide
news_article,5,Nespola; Kapelou; Vincent Kapelou; Tethys; The Guide; Conference of the news of the grasping of the police on the kidnapping of GAStech; 2014/01/21; ABILA; Kronos; GAStech; Carman; Adrien Tethyn; POK; The minister of the health receives POK threats; 2012/03/09; Andreas; Will stop Nespola; Police of the assault of POK in Abila; 2013/12/16; Carmen Adrien,5.71741509437561,1142,117,The Guide
news_article,6,ABILA; Kronos; President Araullo; The Guide; 1995/11/23; 1930; Torsten Trucco; GAStech; 1993/03/13; Tethys; Sten Sanjorge Jr; Tiskele; Carmen; POK; Araullo; The old general hospital of Abila; Kronosian; The new general of Abila,3.609496116638184,1094,84,The Guide
news_article,7,"GAStech; Sten Sanjorge Jr; Kronosian; President Araullo; Department of the Interior; The Guide; Tiskele; 1996/03/15; ABILA, Kronos; Sarto; 2005/04/08; Protestors; POK; Tuesday; 5:30",2.401188611984253,1122,68,The Guide
news_article,8,Tiskele; 5:30; Rufus Drymiau; The Guide; GAStech; Kronos; 2014/01/19; ABILA; Ingrid Barranco; Ada Campo-Corren; Orhan Strum; Willem Vasco-Pais; Sten Sanjorge Jr; Tethys; Kapelou; Capitol; 5 million cubic meters; general hospital of Abila; 2014/01/21; Centrum; Sten Sanjorge Je,4.203830242156982,1129,105,The Guide
news_article,9,Sanjorge; GAStech; Kapelou; Capitol; 1993/01/19; ABILA; Kronos; Araullo; Tomas Sartos; Tiskele; The Guide; 1995/10/12; Sten Sanjorge Jr; GAStech-Kronos; Sarto; POK; 2012/06/21,3.212505340576172,1122,78,The Guide
news_article,10,The Guide; POK; 2012/06/21; ABILA; Kronos; capitol; señorío presidential; general hospital of Abila; 2010/06/22; Elian Karel; Julian Vann; police of Abila,2.828988075256348,1124,55,The Guide
news_article,11,POK; Abila; Silvia Marek; Carman Adrien; Elian Karel; The Guide; 1993/09/21; Kronos; Sarto; Tethys international GAStech; $200 million; March; Tiskele; Europe; Maxima; 2011/06/22; Siopa,3.655663251876831,1082,71,The Guide
news_article,12,The Guide; Kronos; 1998/01/20; ABILA; Araullo; POK; GAStech; 2009/02/19,1.5218744277954102,1086,34,The Guide
news_article,13,POK; environmental damage; gas; petroleum; Kronos; GAStech; Carman Adrien; Elodis; Elian Karel; Rufus Drymiau; government; president Kapelou; police; foreign corporations; contamination of environment; activist; citizens; area of Elodis; public; rallys future of POK,3.1851601600646973,878,71,The Guide
news_article,0,"The Light of Truth; Sanjorge; 2013/12/18; Centrum; Tethys; GAStech international; Sten Sanjorge, Jr.; billionaire; International GAStech; 1961; Sten Sanjorge, Sr.; 5 million cubic meters; Tiskele; GAStech - of Kronos; S 51%; $1.96 billion; Beatriz Fluss; Fluss hank; 33%; $1.27 billion; GAStech - of Kronos; $327.25 collective million; $96.25 million; CFO Ingrid Barranco; CIO Ada Campo-Corrente; Orhan Strum; Willem Vasco-Pais; $38.5 million; 2013/09/04; 52 years; gas industry; $3.75 billion; IPO; Hank Fluss; 2003/05/19; heart attack; 73 years; 40 years; 1963; wildcatters; gas layers",8.467358589172363,1211,212,The Light of Truth
news_article,1,"Hank Fluss; GAStech; Sten Sanjorge, Sr.; 1963; Tethys; Kronos; Sten Sanjorge, Jr.; Beatriz Fluss; The Light of Truth; 1994/02/18; Centrum; Sten Sanjorge Sr.; 1961; Centrum; Willem Gracias; Ingrid Sanjorge; Sten Sanjorge; 2000/01/16; ABILA; Kronos; fourth quarter of 1999; office of economic sciences",5.158913373947144,1157,113,The Light of Truth
news_article,2,5th year; GDP; Kronos; GAStech; The Light of Truth; SITE OF CURVE OF TISKELE OF ROCKS GASTECH Of EXPLOSION; 2000/08/16; ABILA; Rebecca Cato; 3 hours; Sunday; Elodis; Tiskele; methane gas; one hour; Sten Sanjorge Jr.; Mrs. Cato; The GOVERNMENT OF KRONOS PROJECTS TAX RELIEF TO ENCOURAGE the FOREIGN INVESTMENT; 1992/12/12; Europe; United States,5.380993127822876,1134,121,The Light of Truth
news_article,3,"Kronos; high-income; The Light of Truth; PREOCCUPATIONS With a PRODUCTIVE INVESTMENT IN KRONOS; 2010/12/18; DAVOS, Switzerland; economic forum of the world; Petr Noriega; director of the block of granite; GAStech; Mr. Sanjorge Jr.; OPENING LARGE GASTECH-KRONOS; 1995/10/11; ABILA, Kronos; Sten Sanjorge Jr.; CEO of international GAStech; GAStech-Kronos; $50 million; KIDNAPPING WITH GASTECH KRONOS; 2014/01/20; government of Kronos; GAStech international",6.637033462524414,1132,150,The Light of Truth
news_article,4,Sten Sanjorge Jr.; GAStech; Edvard Vann; Kronos; Abila; January 20; The Light of Truth; The LEVELINGS NEEDED FOR the WEARING Of DEEP WATER For ABILA; 1993/09/21; Claudio Morluniau; $300 million; 3 meters; 8 meters,3.3032398223876958,1087,75,The Light of Truth
news_article,5,Kronos; The Light of Truth; GASTECH; 2009/05/17; Centrum; Tethys; Sten Sanjorge Jr.; GAStech; February 19; Abila; 1996/07/08; Mediterranean; Ivar Blanes; Tethan,3.1687111854553223,1125,64,The Light of Truth
news_article,6,"GAStech; Ivar Blanes; Kronos; The Light of Truth; SANJORGE JR CONDEMNS POK LIKE TERRORISTS; 2009/02/21; CENTRUM, Tethys; Sten Sanjorge Jr.; POK; Kronos; INCOMES OF DISC OF REPORTS/RATIOS OF GASTECH; 1999/02/20; Tethan; $110 million; 1998",3.4818215370178223,1150,96,The Light of Truth
news_article,7,The Light of Truth; INCOMES OF DISC OF REPORTS/RATIOS OF GASTECH; 1999/02/20; CENTRUM; Tethys; GAStech international; 1998; $110 million; February 4; Kronos; Wellness for all; $29.5 million; Sten Sanjorge Jr.; November 13; TECHNIQUE OF DRILLING PROHIBITED IN TETHYS; 1995/03/31; Acid displacement hyper international of substrate of GAStech (HASR); 1974; The EXPANSION OF GASTECH REACHES the SHORES OF KRONOS; 1994/09/25; ABILA; Tiskele; Sten Sanjorge Jr.,6.294137239456177,1144,163,The Light of Truth
news_article,8,"GAStech; Kronos; Tiskele; Tethan de GAStech; The Light of Truth; 2014/01/21; ABILA; Sten Sanjorge, Jr.; Tethys; 1998; Elodis; Health for All Breaths (WFA); 1998/11/15; Ingmar Casablancas; Asteria",3.4963831901550293,1110,81,The Light of Truth
news_article,0,The Orb; Abila; Kronos; Mestache Vardshvna; Western coast of Kronos; Elian Karel; Juliana Vann; 2009; 1998; Elodis; Community of Elodis; 1998; acid displacement hyper of substrate (HASR); municipal Web site of Elodis; Minister for health Nespola; hospital general in Abila; GAStech; GAStech-Kronos; capital building of Kronos; 2012/09/08; 2002/05/26; 2014/01/19,4.679128885269165,1154,126,The Orb
news_article,1,President Kapelou; Sten Sanjorge Jr.; Kronos; The Orb; MISS INTENTIONS OF GOVERNMENT OF MARCH OF DETAILS; 1993/02/03; ABILA; President Luis Araullo; Minister of Interior Department Tomas Sarto; TO MEET REPRESENTATIVES OF POK THE MINISTER OF KRONOS OF HEALTH; 1998/11/16; Cesare Nespola; Elodis; Nineties; Chief of POK Henk Bodrogi; POK; 1997; DOCUMENTARY CARD OF PUBLIC HEALTH Of ELODIS; 1998/05/17; health for all,6.8635313510894775,1132,135,The Orb
news_article,2,The Orb; 1998; Elodis Community; arsenic; acetic anhydride; benzene; chlorine dioxide; gas drilling; 2012/04/10; ABILA; Kronos; Silvia Marek; social organization of action of Kronos; political corruption; government of Kronos; park of town of Elodis; 1999/07/09; Minister for health Cesare Nespola; foreign development of energy; environmental cleaning; rural cities; guards of group of activist of Kronos (POK); Carmine Osvaldo; clean water; good health; Nespola; Juliana Vann; leukemia; POK; 1997; pollution of the supply water of Elodis.,6.041347026824951,1112,154,The Orb
news_article,3,POK; 1997; Elodis; The Orb; Elian Karel; 2011/06/22; ABILA; Kronos; Michale Kraft; Abila; Elodis; June 19; Juliana Vann; 1998,2.454740285873413,1104,56,The Orb
news_article,4,The Orb; Juliana Vann; Kronos; GAStech; Elodis; Tiskele; Tethys; August 21; 1998/08/20; Elian Karel; Abila; Michale Kraft; March 12; 2009/06/21; guards from Kronos,3.51086163520813,1149,67,The Orb
news_article,5,"Kronos; Elian; POK; Kriste Brontes; March; Karel; Elodis; Juliana Vann; 1998; GAStech de Tethyn; The Orb; The TRUCK OF GASTECH RUNS UP AGAINST the CAR CLOSE To ELODIS, FAMILY OF FOUR DEAD; 2007/03/22; ELODIS; Adian Koppolis; Marcellus Edris; 33; Valeria; 30; Celia; 7; Carmine; Abila; 25; CHIEF KAREL OF POK STOPPED; 2009/03/14; ABILA",5.618273496627808,1160,140,The Orb
news_article,6,"Karel; Kronos; Elodis; Abila; GAStech; Michale Kraft; POK; The Orb; 2001/03/24; Cesare Nespola; General meeting; Henk Bodrogi; The MEASUREMENT Of TAXES DEMOLISHED, EFFORTS OF FIXED POK",2.9345951080322266,1107,68,The Orb
news_article,7,Bodrogi; Kronos; The Orb; Elian Karel; 2010/06/21; Abila; June 19; July 2010; POK; Juliana; 1998/03/20; Elodis; Tiskele; 250 years,2.6494481563568115,1126,61,The Orb
news_article,8,Elodis; Kronos; Pondo Reese; Tiskele; '94; GAStech; Sten Sanjorge Jr; Tethys; 1961; Hank Fluss; Sten Sanjorge Sr.; Sanjorge Sr.,2.115469455718994,1113,53,The Orb
news_article,9,"Reese; GAStech; Henk Bodrogi; Osvaldo; April 25, 1998; The Orb; DOCUMENTARY CARD OF PUBLIC HEALTH Of ELODIS 2004; 2004/05/31; ELODIS, Kronos; 1998; WHO BRING a GUN TO ONE TO REST INSIDE?; 2013/06/22; ABILA, Kronos; June 19; three last years; fourteen last years; Tiskele; President Kapelou; POK; police force of Abila",5.483889818191528,1126,118,The Orb
news_article,10,"Kronos; Juliana Vann; 1998; The Orb; ELODIS, KRONOS: WILL THE GOVERNMENT ANSWER IN TIME?; 1998/05/17; Elodis; Tiskele; Pondo Reese; Henk Bodrogi; Abila; ministry for health",2.7468130588531494,1102,67,The Orb
news_article,11,"Reese; The Orb; POK; 2012/06/22; ABILA, Kronos; Wednesday; Elian Karel; June 19, 2009; Kronos; Silvia Marek; Elodis; Jeroen; Antaura Karel; Juliana Vann; Henk Bodrogi; MARTYRED",3.036106824874878,1149,73,The Orb
news_article,12,Elian; Abila; The Orb; 2000/06/01; ELODIS; Kronos; 1998; Elodis; phenol; acetic anhydride; wire; ethylene glycol; Nespola; 2009/03/09; Juliana; President Araullo; 1993; Juliana Vann; 1998; GAStech; 20 years; 1997; hospital general of Abila,4.345885992050171,1121,98,The Orb
news_article,13,"Abila; 1997; Kronos; Jon L.; Elian Karel; POK; Henk Bodrogi; The Orb; ELODIS, KRONOS: HELP of an UNEXPECTED part two of SOURCE; 1998/04/27; Henk Bodrogi",2.7598464488983154,1094,61,The Orb
news_article,14,"Henk Bodrogi; Elodis; Joclyn Reynolds; South-East Asia; ""health for all""",1.3900952339172363,1094,24,The Orb
news_article,15,South-East Asia; Mrs. Reynolds; Elodis; Tiskele; GAStech; benzene; toluene; xylene arsenic; lead; selenium; Hank Fluss; Sanjorge; Sten Sanjorge Jr.; 1990; Kronos; Kronesian,2.4933512210845947,1089,60,The Orb
news_article,16,"Elodis; Kronos; Mrs. Reynolds; Pondo Reese; May 15, 1998; The Orb; MEMBERS OF POK STOPPED; 2001/09/01; Tiskele; POK; GAStech; Juliana; Griffith Mabel; Charley Normand; government",2.987776041030884,1111,66,The Orb
news_article,17,"Mabel; Kronos; Abila; Elodis; The Orb; POK PROTESTS the END IN the ARRESTS; 2005/04/06; ELODIS, Kronos; GAStech; Tiskele; ""this is our ground""; ""songs of the farmer""; ""the weaverss of our fatherland""; THE DEMONSTRATION ATTRACTS THOUSANDS IN SPITE OF RAIN; 2012/11/12; ABILA, Kronos; Silvia Marek; POK; Kronos; Chief Silvia Marek",4.310787677764893,1115,123,The Orb
news_article,18,"""They""",0.4284241199493408,601,2,The Orb
news_article,0,The Truth; Tiskele; 1996/03/15; ABILA; Kronos; Ministry of the Interior; Sarto; GAStech; Araullo; POK; Kapelou; 2012/06/23; Elodis; 2009/02/19; Abila; Kronos; Collection Kronos; GAStech Headquarters,3.6468117237091056,1116,77,The Truth
news_article,1,Adrien Carman; GAStech; POK; Elodis; Elian Karel; Rufus Drymiau; Kronos; Kapelou; The Truth; 1998/11/10; ABILA; Cesare Nespola; Tiskele; Nespola; Elodis; Tethys; Ronald Gerard; General Hospital Abila; 2009/06/21; Abila; Elian Karel,3.600853681564331,1093,93,The Truth
news_article,2,Karel; tax evasion; prison cell; POK; Siopa; police force; president Kapelou; Kronos; The Truth; Araullo; 1995/11/23; ABILA; general hospital Abila; 1930; Trucco; GAStech; 2014/01/19; Ingrid Barranco; Ada Campo-Corrente; Orhan Strum; Willem Vasco-Pais,3.594856023788452,1102,90,The Truth
news_article,3,"Rufus Drymiau; Sten Sanjorge Jr.; GAStech; Tethys; Kapelou; Capitol; 20th year; International GAStech; 5 millions cubic meters; Tiskele; Abila; The Truth; Protesters POK; Vandalize Siopa; 2011/06/22; ABILA, Kronos; Kronos; Siopa; POK; Elian Karel; Juliana Vann; Dorel Kapelou; Tethys; 2013/06/21; Capitol",4.418309450149536,1100,118,The Truth
news_article,4,"The Truth; Kronos; 1998/01/19; Abila; Araullo; Cesare Nespola; 2001/03/18; Added taxes on oil, the reports in general assembly of the gas development; The advantages of Kronos of foreign investment",3.580561637878418,1081,57,The Truth
news_article,5,Nespola; assembly; energy sector; tax foreign investment; rural municipalities; president Kapelou; gas and oil taxes; rural health projects; The Truth; Sanjorge; GAStech; HQ; 2014/01/21; ABILA; Kronos; GAStech headquarters; Centrum; Tethys; Sten Sanjorge Jr.; Abila; president Kapelou; Capitol; 20th year cooperation; 1995/10/12; Sten Sanjorge Jr.; GAStech-Kronos; Sarto; Kronos; The Truth; POK; Abila; 2013/12/16; Adrien Carmen; police force,6.079817771911621,1128,143,The Truth
news_article,6,POK; Carmen; The Truth; 1993/09/20; ABILA; Kronos; Sarto; Tethys; GAStech; Abila; March; Tiskele; Europe; 2009/03/14; Elian Karel; LEADER; guards Kronos; Michale Kraft; Adrien Carman,2.8484673500061035,1106,72,The Truth
news_article,7,Kraft; Adrien Carman; Elian Karel; Kronos; The Truth; Protest POK; Headquarters of the police force Abila; 2010/06/22; ABILA; Juliana Vann; Silvia Marek; general hospital Abila; 2012/03/08; Vincent Kapelou; minister of health; POK,4.238358736038208,1116,76,The Truth
news_article,8,Vincent Kapelou; Cesare Nespola; Andreas; The Truth; GAStech; 2014/01/21; ABILA; Kronos; Adrien Carman; Tethyn; POK; 2014/01/20; Kronos (POK); Edvard Vann van Abila; Tethys; The movement of the block; 2005/04/08; Tiskele,4.603849172592163,1131,90,The Truth
news_article,9,"Abila; Kronos; The Truth; 1993/01/20; Araullo; Tomas Sarto; Tiskele; 2012/06/21; POK; Rufus Drymiau; 5:30 a.m; 9 a.m; 5,000; 20 years; 86; 14; The government; parliament; minister of the inland country; energy development companies; ministry of internal projections; billion dollars; capitol building; presidential manor",4.065432548522949,1064,102,The Truth
news_article,10,"The Truth; ABILA, Kronos; Cesare Nespola; Araullo; president Kapelou; Vincent Kapelou; central university Tethys; 2001/06/15; 1995; 2000; 28; Bachelor of science; master of science; biochemistry; chemistry; 1999/07/04; oil; gas; health care; clean water projects; health information; country areas",3.3622143268585205,1102,90,The Truth
news_article,11,The Truth; 2001/08/31; ABILA; Kronos; Tiskele; GAStech; Juliana; Juliana Vann; 1998; Adrien Carman; POK; Gurganus; 1993/03/14; President Araullo; tethys; Nespola; Abila; health care; clean water projects; health information; foreign gas and oil development; taxes; financial incentives; doctors; hospital; activists; environment; fossil fuels; economic growth; government; guards Kronos; police force; government vehicle; international GAStech; gas fields; bending to Tiskele.,6.392441034317017,1062,133,The Truth
news_article,12,"GAStech; Sten Sanjorge Jr.; Kronosian; President Araullo; The Truth; POK; 2011/07/28; ABILA, Kronos; Rufus Drymiau; President Kapelou; ministry of inland country",2.0472633838653564,858,54,The Truth
news_article,0,"The Tulip; SANJORGE JR. THAT INTERNATIONALLY PUBLIC GASTECH TAKE; 2013/09/03; CENTRUM; Tethys; 52 years; Sten Sanjorge, Jr.; GAStech; 1961; Sten Sanjorge, SR; Monday; $3.75 billion; IPO; THE REQUIREMENTS OF THE RANSOM WHICH ARE MADE IN REMOVAL GASTECH; 2014/01/21; ABILA; Kronos; $20M; President; CEO; Elodis; guards of Kronos; 1998; WELLNESS FOR ALL DEFLAGRATIONS GASTECH AND KRONOS GOVT (OF WFA); 1998/11/14; Wellness; WFA; Ingmar Casablancas; International GAStech; government of Kronos.",7.776937007904053,1144,179,The Tulip
news_article,1,"International GAStech; Kronos; The Tulip; 1994/02/18; Centrum; Tethys; Sten Sanjorge, SR.; 1961; Council of management of the chamber of the center; Council of the hospital of the children of the center of administrators; Willem Gracias; Ingrid Sanjorge; Sten Sanjorge, Jr.; 1993/09/21; ABILA; Abila; $300 millions; pillar of the east; 3 meters; 8 meters; Claudio Morluniau van Abila",4.460612773895264,1128,122,The Tulip
news_article,2,"Claudio Morluniau van Abila; Kronos; The Tulip; GASTECH THE INCOMES OF THE REPORT OF REPORTS; 1999/02/20; CENTRUM, Tethys; GAStech; Wellness for all; $110 millions; $29.5 millions; Sten Sanjorge, Jr.; November 13; THE EXTENSION OF GASTECH REACHES THE COASTS OF KRONOS; 1994/09/25; ABILA, Kronos; Tiskele; Asteria; Tethan; GIANT IPO MAKE SANJORGE BILLIONAIRE; 2013/12/17; CEO of GAStech international",6.228429794311523,1165,148,The Tulip
news_article,3,GAStech; Sten Sanjorge SR.; Tiskele; GAStech - Kronos; Sanjorge Jr.; Beatriz Fluss; Ingrid Barranco; Ada campo-Corrente; Orhan Strum; Willem Vasco-Pais; The Tulip; Kronos; 2010/12/19; Davos; Switzerland; Petr Noriega; Holdings of the block-system of the granite; 1992/12/12; ABILA; The government of Kronos; $1.96 billion; $1.27 billion; $327.25 millions; $96.25 millions; $38.5 millions; 1961; 51%; 33%,5.897072792053223,1116,146,The Tulip
